tw271530771234316288	Facebook: Nutzer sollen weniger mitreden, bekommen dafür aber einen eigenen Telefoniedienst von Orange http://t.co/kEpncQly
tw272339088496025600	#Recap - Top 5 pickup lines a designer would use http://t.co/QbpQ4UjA
tw270903318895804417	Making Metrics Matter to the C-Suite http://t.co/hoyACD4k [need for both strategic &amp; operational]
tw271268043471065088	The Oatmeal Is Sued Again, This Time By An Obscure Greeting Card Manufacturer http://t.co/c8iHQqMT by @johnbiggs
tw270957182441385984	The December issue (out now!) also features our holiday wishlist package. What do Wired staffers covet? Our picks here: http://t.co/zrSFHCiF
tw271927517219262464	«Sie hat es einfach nicht geschafft»: Die «Financial Times Deutschland» («FTD») wird eingestellt. Schuld am Miss... http://t.co/hSIscHum
tw270569907018682369	Appsfire 4.0 Combines Discovery And Deals Into A Fast New Recommendation Service For Apps http://t.co/87QdGj9I by @sarahintampa
tw272163306435907585	Out Of East LA, KokoChé Is A New Deals App For The Cash Economy http://t.co/1BewKKiv by @sarachicad
tw271019239111012352	Unencrypted Laptop Stolen From Home Health Monitoring Firm Puts 116,000 At Risk http://t.co/J8Yyn4wl #databreach #HIPAA
tw271614087165788160	Gift Guide: The QOOQ Tablet http://t.co/JUHNIgJ8 by @jordanrcrook
tw272022606281064449	EU-Haushaltsgipfel abgebrochen: Suche nach einem Finanzrahmen für 2014 bis 2020 wird im kommenden Jahr fortgesetzt. http://t.co/Eqy00oZK
tw271376638879600640	RT @notzuckerberg: We're moving to HTTPS connections so your use of Facebook will be more secure. I don't want anyone stealing your data ...
tw271999201712410625	Black Friday Special: Save 30% on your portfolio upgrades &amp; renewals before Nov 27 http://t.co/9IgFsRs3
tw271324707876384768	Watch an amazing performance by @ericw and our very own @mikebutcher at #slush12 http://t.co/386wAaWx
tw270920932623777793	Ex-UBS Trader Adoboli Gets 7 Years for London Fraud #ubs #kwekuadoboli #investmentbanking http://t.co/0KSgLEEG
tw271944622815727616	Albrecht mit Verletzungen am Knie: Der Schweizer Skirennfahrer Daniel Albrecht hat sich bei seinem Sturz in Lake... http://t.co/NOsyyfs6
tw271976548033241089	The Villain of Pizza (duh duh duh): http://t.co/Vj7WGFqI
tw270955709586362369	We're looking for 8 volunteers for our Winter Party, get involved! Email  http://t.co/zKY1eGh1
tw271244002051883008	RT @arstechnica: "Your criticisms are completely wrong": Stallman on software patents http://t.co/tI9LIsfv by @joemullin
tw271889953192034304	20'000 Apps im Windows Store: Heute unter anderem lesenswert: Wie in Saudiearabien Personen überwacht werden, di... http://t.co/SzMiAWdx
tw270975729116794880	Nearly Half of Business Data Outside the Firewall, Symantec Study Finds http://t.co/UUIgm1eT
tw271257734551330816	Samsung's Windows 8 Ativ convertible grossly misrepresents available storage http://t.co/NSLkGbPB
tw271713461346639872	The @GadgetLab guide for holiday-travel home safety: http://t.co/PpBKjZIA
tw271219603634520065	Security researcher found guilty of conspiracy and identity fraud in 'hackless' AT&amp;T iPad hack http://t.co/34KNcIKA
tw271002484997234688	Turns out that @kimdotcom helped the U.S. prosecute a smaller file-share service. @dmkravets, you crazy for this one! http://t.co/mVPnYVlD
tw270773279944478720	«Und wenn sie nicht gestorben sind . . .»: Kinderserien wie «Lolek und Bolek» waren einst berühmt in Ost und Wes... http://t.co/ESHvbnmy
tw270904529535516672	Pew: U.S. Parents Of Online Teens Worried About Reputational Damage Of Online Activity And What Adverti... http://t.co/hyOJfkUe by @riptari
tw271958911836385280	Gutierrez wird Sauber-Fahrer: Das Sauber-Fahrerteam für die Formel-1-Saison 2013 ist komplett: Am Freitagmorgen,... http://t.co/zfh6byhG
tw271747380209135618	Gladbach und Napoli qualifiziert: Eine Runde vor dem Ende der Gruppenphase stehen 19 der 32 Teilnehmer der 1/16-... http://t.co/b6f7H1PJ
tw270573416241823744	BP May Pay Billions More in Oil Spill Claims After Deal #BP #GulfofMexico http://t.co/7KcYhoHe
tw271625628791472129	Two Free Tickets To Le Web And Here's A Discount Code For TC Readers http://t.co/cDr4XDw2 by @mikebutcher
tw271523715785830402	Recent Top Stories: Gimme Gadgets! The Best Tech Toys for Grown-Ups http://t.co/9ug5sWkd
tw271221766700011520	Recent Top Stories: 10 Things I Hate About Wii U http://t.co/e8yDtHDV
tw272354221611941888	Recent Top Stories: Beards of Silicon Valley: A Field Guide to Tech Facial Hair http://t.co/pxgY1vam
tw271936485345873920	«Schmerzliches Ende eines surrealen Tags»: Die englischen Medien finden deutliche Worte für den Ausgang des Euro... http://t.co/M5WPwqZG
tw271448156191993856	Recent Top Stories: Video: Watch the World’s Oldest Digital Computer Get a Reboot http://t.co/V8Bzssb2
tw271014864372236288	Even More Microsoft Kin Testing Videos Reveal Its Fatal Flaws http://t.co/De0H3DyB by @mat
tw271529224538554369	Razzia gegen führende Palästinenser:  http://t.co/TNBbYz3h
tw271130998585049088	Recent Top Stories: Exclusive: Internal Videos Show Why the Microsoft Kin Cratered http://t.co/AqGfMtbD
tw271555516684173312	Every single day an article pops up stating that RWD isn't the ultimate solution. Well, there are no ultimate solutions in Web design.
tw271609902550630402	Ein Blick auf Sailfish OS: Die von ehemaligen Nokia-Mitarbeitern gegründete Firma Jolla hat erstmals ihr Handy-B... http://t.co/PEsnMdno
tw270702232947789824	The Dottling Gyrowinder Watch Winder Is Exercise In Technical Excess  http://t.co/z8h22DOV by @johnbiggs
tw271308831236161536	Visit our Images of Thanks app to share photographs of what you're thankful for: http://t.co/xdnC1kfw #Thanksgiving
tw270814137003696128	Recent Top Stories: They Cracked This 250 Year-Old Code, And Found a Secret Society Inside http://t.co/0saNTPTY
tw271570277140414466	Firms Lose Out as More Companies Do Deals In-House #investmentbanking #M&amp;A http://t.co/fjHZzjRy
tw272035671923896320	Lang an Kurzbahn-EM Achter über 50 m Rücken:  http://t.co/8oUFxerD
tw271176228684316672	Ben &amp; Jerry’s captures the feeling of ‘euphoria’ on Instagram http://t.co/70cAv8ed
tw271037297863041024	Take that, Tokyo! San Francisco approves 220-square-foot "micro apartments," now coming to a Craigslist near you. http://t.co/8zz8f2XH
tw270844162667053056	Recent Top Stories: Silent but Deadly: Special Forces Seek Quiet, Subsonic Bullets http://t.co/E1vcWy4U
tw271176564803268608	Recent Top Stories: Wired Wish List: Our 85 Most Coveted Goods http://t.co/Z7L4kd7i
tw271354672089010176	RT @tigercat6795: http://t.co/9Gv5cxI1 - Mandiant is hiring in Europe! Serious evil hunters wanted.
tw271297523489062913	Mayor Cory Booker Accepts Challenge To Live Off Of Food Stamps Over Twitter http://t.co/RBqWGmQM by @ferenstein
tw272097478092914689	Photographer creates colorful 3-D art with soundwaves http://t.co/JiBeUuH3
tw270904665934274560	House with rock-climbing wall lets people climb from one floor to the next http://t.co/dPFfu8eZ
tw271121234970959872	With $2M In New Funding, Trulioo Launches Fake Facebook Profile Detector http://t.co/GtVmoQLV… by @anthonyha
tw272331408104624128	Black Friday Special: Save 30% on your portfolio upgrades &amp; renewals before Nov 27 http://t.co/lIVHQ62P
tw270588605792133120	Gift Guide: A DIY Marble Machine Kit http://t.co/bJscxZ1E by @johnbiggs
tw271018715007561728	Turning Handcrafted Furniture Production Into Performance http://t.co/hbOPmpq5
tw270776170184847360	Was misquoted by BBC as saying "Europe's rocket has no chance". Just said the [Franco-German] Ariane 5 has no chance, so go with Ariane 6.
tw271911522710732800	Wie Raubkopierern Passwörter gestohlen werden http://t.co/19PlcPIL #passteal
tw271327679138103297	RT @DanKaps: My podcast with @troyhunt on Facebook gift card scams: http://t.co/aSIZUld5
tw271916317131538433	Recent Top Stories: First Impressions: The Science of Meeting People http://t.co/JoRvypBP
tw271019559866216449	RT @Mephux: Totally just got the domain snor.by - thanks Belarus!
tw271689982052294656	A quick guide for the cooking-challenged. Just add water. http://t.co/MXFere73 #wiredclassic
tw270764413852741632	Presentz and Mozilla's Popcorn: 2 Platforms For Creating Video Slide Shows From Vimeo, YouTube, Sl... http://t.co/rGJfYpqa by @alexwilliams
tw271667134239748096	Hard lessons in modern lending: What have business owners learned since the financial crisis? http://t.co/G5ttAlIJ | by @burthelm #longreads
tw272024682704809985	Nokia's Mobile Imaging And Camera Chief Leaving The Company November 30 http://t.co/4g5GnQ3S by @drizzled
tw271977077140508673	It's a Black Friday, and our brand new Mobile Book is still available for pre-orders: http://t.co/ChgIsxNl  (with 20% off).
tw270932517471793153	Hitzfeld für zwei Spiele gesperrt: Ottmar Hitzfeld ist von der Fifa wegen des gestreckten Mittelfingers gegen Sc... http://t.co/WUMlOWmi
tw271121694930911232	Nachhaltiger Schutz für Kinder: Die Pneumokokken-Impfung erfüllt die in sie gesetzten Erwartungen, wie eine gros... http://t.co/MUXRKOhU
tw272063241780338688	My talk for the Royal Aeronautical Society is now online. This gets a little more technical. http://t.co/ZMbkc3jh
tw270618574316523521	Es geht um die Reputation:  http://t.co/IbBEsEWW
tw270896046907985920	Safari and Chrome aren't the new IE6 -- chill out! http://t.co/WkEKb8Dh
tw271372791343894528	World’s longest word takes 3.5 hours to pronounce http://t.co/mVraPsKN
tw271126200599068672	Alain Bersets Visionen für die AHV: Alain Berset will die Sozialwerke mit einem grossen Wurf sanieren. Er will d... http://t.co/O5f3h6Bt
tw271411496091803648	As @AnneMariePR writes on Facebook, if social media is like a cocktail party, it's best to communicate when sober http://t.co/Hx8alZur
tw271206561177812992	Recent Top Stories: Silent but Deadly: Special Forces Seek Quiet, Subsonic Bullets http://t.co/1osLQaPj
tw272073389093580800	Why @VanessaNornberg gives employees paid leave during the holidays http://t.co/fzGY3LCD
tw271978360006123520	Jockeys und Kokain: Der führende Jockey, Frankie Dettori, darf seit Dienstag in Frankreich nicht mehr reiten. Mi... http://t.co/IZxx8bTL
tw270951596383408129	Fall scenery is an annual opportunity for some breathtaking outdoor photographs. Check out these images from @Behance: http://t.co/7v18BFsQ
tw271599345600716800	Recent Top Stories: Take That, Tokyo! San Francisco Approves 220-Square-Foot ‘Micro-Apartments’ http://t.co/QMtVuEyQ
tw270783797270806528	Recent Top Stories: Exclusive: Internal Videos Show Why the Microsoft Kin Cratered  http://t.co/Qo1Rp7Ux
tw271085770624884737	Recent Top Stories: Best and Worst Movies Based on Sci-Fi/Fantasy Books (Sez You) http://t.co/7jv57AGz
tw270738763448193024	Recent Top Stories: Star Wars’ Stumble Points to Free, Open Future for Online Worlds http://t.co/MtmxV3bS
tw272263513584582657	#Recap - Cool grandfather models women’s clothes, becomes Internet sensation http://t.co/eVmI4gTv
tw270631990947098624	Weiter im Umbruch: Die Kloten Flyers verlieren 2013 ihren derzeitigen Topskorer Hollenstein. Er unterschrieb bei... http://t.co/XCBxOTC7
tw271192119157338112	Win Tickets To See Royal Choral Society Christmas Carols #competitions http://t.co/jdrHYMv7
tw271944620550811648	1700 Dollar für 1,5 Millionen abgerufene Songs: Um die geringen Einnahmen von Diensten wie Spotify und Simfy aus... http://t.co/qhfv5WQx
tw270840355744776192	Vier starke Chefs und nur zwei Einheiten: Die Credit Suisse formt ihre bisher drei Einheiten zu zweien um, und a... http://t.co/Q4M0OmqE
tw270934389519695872	RIM CEO: ‘We Needed to Get Our Act Together’ http://t.co/ejDw1yqF by @strngwys
tw271298880790994945	Hope you've made your playlist for the congested road. How big data will ease your commute #Thanksgiving #traffic http://t.co/zmMPhnub
tw270592316195090435	Gift Guide: DIY Marble Machine Kit http://t.co/kuIvDglS by @johnbiggs
tw271551662781517825	Apple Vs Samsung: U.S. Court Orders Apple To Disclose Details Of HTC Licensing Agreement To Samsung http://t.co/TvZia9W2 by @riptari
tw271261711279988737	IRS blamed in massive South Carolina data breach http://t.co/Sh5AbKFK [nice insight about hacker steps]
tw272354213730844672	Airport Car Rentals: The Next $10 Billion Industry Ready For Disruption http://t.co/zaA7tgrF by @ryanlawler
tw271942639274831872	Asylgesuche sollen in fünf Regionen bearbeitet werden: In der Schweiz soll auf grosse Zentren für Asylbewerber v... http://t.co/eLf6hsEN
tw271125789242707968	Indien vollstreckt Todesurteil gegen Attentäter von Mumbai:  http://t.co/I2zmDBLi
tw270981065118715904	@TechHub Members - check your inbox for your Winter Party invite!
tw270950094835171328	Did You Lose Your Creative Juices? http://t.co/J6kW5KFu
tw271025228572938240	They cracked this 250-year-old code and found a secret society inside via @dangerroom: http://t.co/s8wUv8As
tw272444821979947008	#Recap - A cool greeting card you can use for every occasion http://t.co/JozudD2l
tw272308883597426688	Recent Top Stories: Suicide Drones, Mini Blimps and 3D Printers: Inside the New Army Arsenal http://t.co/eCN3VGMs
tw271220703485902848	Microsoft accidentally gifts pirates with a free Windows 8 Pro license key http://t.co/VEFUb3mc
tw272001283462938624	Kantone und Verbände wollen auf der Schiene bleiben: Busse statt Züge: Der Bund verlangt die Prüfung dieser Opti... http://t.co/kCodh7HJ
tw271315062998843392	Der Bundesrat pokert hoch: Die Absicht des Bundesrats, die erste und die zweite Säule in einem grossen Wurf zu r... http://t.co/cWz8uszq
tw271156792074047488	Hackerangriff auf Israels Vize-Premierminister: Heute unter anderem lesenswert: Facebook Messenger für Firefox, ... http://t.co/98K1B0by
tw272091563746807808	Watch #HangoutWithCERN #Higgs, the unanswered questions http://t.co/AZ6r4Pt3 &amp; #askCERN @CERN #antimatter questions: http://t.co/zsu5wDpc
tw271242861197017088	When is the mom-and-pop shop jealous of the tech start-up? When money is involved. By @EricMarkowitz @inc http://t.co/vIBoSoXX
tw271722459571552256	Now that's useful: Heyofflilne.js helps you warn your users when their network goes down - http://t.co/NkjridVU
tw271165574770487297	Schweizer Konsumenten in Weihnachtsstimmung: Was steht dieses Jahr auf den Wunschzetteln in der Schweiz und Euro... http://t.co/lEOFDIh1
tw271190469629857792	Wer kontrolliert das Internet?: Anfang Dezember wird in Dubai darüber verhandelt, ob eine UN-Organisation das Ne... http://t.co/Slsj4REX
tw272019267963203584	The warning signs that marketing is blocking your view of the user - http://t.co/ZdclqKkx
tw270919813210177536	Highlight Launches Android App And New iOS App With Expanded Profiles, "High Fives," And Improved No... http://t.co/nRU1TQ5J by @ryanlawler
tw272067389473038336	Live near Boston? Join @Inc for a free networking event on 12/19! http://t.co/rlNIdjY8
tw270608036580691968	Wer sind die wahren Freunde Palästinas?:  http://t.co/OK87ElJe
tw271908389670502401	Deutscher Bundesrat lehnt Steuerabkommen ab: Das deutsch-schweizerische Steuerabkommen hat im Bundesrat Schiffbr... http://t.co/LWqCo1U0
tw271506197910261760	Huhn und Ei im Verkehr:  http://t.co/SqORBSUU
tw271316379456643072	A Clever Teaching Tool For Stop-Motion Animation In The Classroom http://t.co/8EvscHe7
tw272320308063641600	Papst ernennt sechs Kardinäle:  http://t.co/5sHTyfIv
tw271747381429686273	Wieder ein Zeichen: Zweimal können die Berner Young Boys einen Rückstand an der Anfield Road aufholen. Am Schlus... http://t.co/EcQHxDYg
tw271332149859344385	Our research department does NOT mess around. Check out @seaaabirddd's smackdown on the John McAfee e-book page: http://t.co/8GznIXJA
tw271263294944342016	Wie Carl #Hirschmann die Medien auf Distanz hält. http://t.co/s4sL27Bs
tw271282813045706752	Skobbler Launches Hybrid Online/Offline Maps App For Android As Showcase For What Its OpenStreetMaps-Po... http://t.co/ZELS3c9k by @riptari
tw271049552566554625	RT @westcoastbill: HELLO….  “@wired: BREAKING: Is it possible that NASA's Curiosity rover found organic molecules on Mars? http://t.co/M ...
tw270672838095171584	Best 3D-printed products in art, science, and war: http://t.co/tHp2Lw4K
tw270778128643809282	These articles in Space News describe why Ariane 6 vs 5: http://t.co/IaeYXXK9 and http://t.co/ghs3FG8w
tw271392443331653632	«Ich hätte ihm bestimmt gedankt»: Grossen Erfolg hatte Richard Yates – zu Lebzeiten – nicht mit seinen Büchern. ... http://t.co/KKpSIezp
tw271359945964924928	.@StuRobson Well, if not Twitter, than probably something else. Hopefully we'll be able to transfer our personal data then.
tw272338606318825472	Bolt und Felix sind Leichtathleten des Jahres: Die beiden Sprinter Usain Bolt und Allyson Felix sind die Leichta... http://t.co/mKdS1C9W
tw272021893631070208	The most dangerous men in the room: http://t.co/8yRDsqGi
tw270995124555743232	Lytro beefs up: http://t.co/YjrfRQaL
tw271326348134461440	Verhängnisvolle Nähe zur Schweiz:  http://t.co/tCDOj3GW
tw271901322968715264	Recent Top Stories: Kill the Password: Why a String of Characters Can’t Protect Us Anymore http://t.co/MXDUvPjj
tw271780395715022848	Get up at the crack of noon tomorrow and play in the shopping Olympics http://t.co/KDLdwbld
tw270902443590701058	Linux users targeted by mystery drive-by rootkit http://t.co/UbgH2j5b ["inclusion of debug code" &lt;- a feature?]
tw270950017060175872	RT @torrentfreak: President Obama Chats About Kim Dotcom http://t.co/QLAwY1TP
tw271497293914570753	Eines wie keines: Im Herzen des Schweizers hat Rivella einen unangefochtenen Platz. Um seinen Gaumen buhlt aber ... http://t.co/4SHhItaK
tw272074971428311040	SEC Watch: Swoop Raising $5M To Embellish Food Websites With Deals And Ads http://t.co/E0jGC7LD by @anthonyha
tw271290162783334401	Our Holiday Gift Guide For The Sartorial Cyclist http://t.co/Z32cYnwr
tw270633097073156096	A designer’s top 5 pickup lines? http://t.co/hHXRQTqa
tw272052244038422528	Abstract photographs of nude human bodies in motion http://t.co/XVY4qkBE
tw271371961177870336	Just blogged: Podcasting with SC magazine: The anatomy of a Facebook gift card scam http://t.co/DAbM8cXq
tw271552641652383744	RT @terrorzicke: Nicht schlecht: Ein Wörterbuch extra für Twitter. Sucht nach Synonymen, die kürzer sind als der Suchbegriff. http://t.c ...
tw272278579377737728	#Recap - Print instant picture stickers with this Polaroid digital camera http://t.co/kx388aZt
tw271978359091777538	Vorsegel beschädigt: Das Rätsel, weshalb der Schweizer Bernard Stamm gegenwärtig einen östlicheren Kurs als sein... http://t.co/GnxYrTKN
tw272027499586781184	Leidende Monumente: Das Kulturerbe Italiens bröckelt. Nach den Ruinen von Pompeji und dem Kolosseum zeigt nun au... http://t.co/0q23mLfK
tw271250039563771904	More American Kids Than Ever Clamor For iPhones And iPads This Holiday Season http://t.co/WxyVRpkm by @drizzled
tw271525114150014976	Send us your UX/design-related questions and problems, and we'll discuss them in our upcoming UX Design Q&amp;A: tweet @iamFinch and @Baymard.
tw271851223794196480	«Mursi hat sich selbst zum Pharao ernannt»: Führende Oppositionelle in Ägypten haben zu landesweiten Protesten g... http://t.co/hb9Ul03w
tw271244157941592068	This Thanksgiving, try phoning it in: http://t.co/16zLFWJq
tw270623097487515648	Are Humans Or Robots More Moral Soldiers? http://t.co/moVgDJNu by @ferenstein
tw271146140181876737	Recent Top Stories: Megaupload Assisted U.S. Prosecution of Smaller File-Sharing Service http://t.co/zj01zI0I
tw271889015794450432	Bekam eine e-mail mit Inhalt "Wie kann ich sie erreichen?". Ja ich vermute mal per mail sollte ich erreichbar sein.
tw271040091064000512	BREAKING: Is it possible that NASA's Curiosity rover found organic molecules on Mars? http://t.co/CIBDBMzi
tw270987689485037568	'Spotify For India' Saavn Tries To Get Ahead Of Spotify With The Launch of Saavn English http://t.co/OsZG3ZCA by @anthonyha
tw270566930874761219	Adobe Patches DoS #Vulnerability in ColdFusion 10 http://t.co/WvyyggjE #ColdFusion #Patch
tw272104804556345344	A Glimpse Of The Apocalypse: Walmart Customers Fight Over Phones On Black Friday http://t.co/BsKqZE1m by @jordanrcrook
tw270805179505471489	#CERN wishes a Happy 70th Birthday to former Director General Chris Llewellyn Smith with a webcast seminar today: http://t.co/E4ClwT5Z
tw271961665183035392	Colored pictures of Paris in 1914 http://t.co/uZuVMQoT
tw271275091256549378	Building the "why" part of your company.  http://t.co/YqqEnHsy via @inc
tw271952760373645312	Gutierrez wird Sauber-Fahrer: Das Formel-1-Team Sauber hat den Mexikaner Esteban Gutierrez als zweiten Stammfahr... http://t.co/zfh6byhG
tw271973814118776833	Apple Reportedly Changes Battery Suppliers As Samsung Walks http://t.co/FxUwtbpz by @drizzled
tw271378259906797568	Ouch! Windows 8 copping a hammering from Jakob Nielsen: http://t.co/6q9USF9N &lt;- fair call on "there actually aren't windows any more"!
tw271134671599988736	Kampf um Schaffhauser Prämien-Füllhorn: Der Schaffhauser Kantonsrat will bei der Prämienverbilligung sparen. Dag... http://t.co/25ggoVVj
tw270949616730644480	RT @dannysullivan: Oh, Microsoft Surface. it would be really nice if clicking on the Search Charm did something other than bring up the  ...
tw271479447939596289	Sezessionsplan vor dem Stimmungstest: Die Krise hat separatistische Tendenzen in Spanien verschärft. Der Regiona... http://t.co/IJ2YzfXb
tw271615349177344000	Fear &amp; Loathing in the Workplace http://t.co/zN2ebbxP
tw270804955126976512	Es braucht eine Gesamtplanung:  http://t.co/wa2aK3dh
tw272429584543281152	Going For "Pretty First" Is Wrong: A Designer's Take On App Development http://t.co/YLfLEgBE by @cloudchloe
tw271008197597331456	You Asked It! Turns Twitter Into Chatroulette, But Without The Nudity http://t.co/fg8UHqp9 by @thatdrew
tw270651580569759745	Facebook Starts Letting iOS Users Auto-Upload All Their Snapshots With Photo Sync http://t.co/RZID0TuG by @joshconstine
tw271982911253774337	Cloud Hosting Consolidation In Europe: Star Sold To Claranet For $88M http://t.co/AxniTMSO by @ingridlunden
tw271609903565635584	Migros und Coop sollen Detailhändler bleiben: Mit ihren Gewinnspielen erzeugen Coop und Migros viel Aufmerksamke... http://t.co/qlI0qzUn
tw271318117647540224	SecurityWeek Briefing: Wednesday, November 21, 2012 #infosec #riskmanagement http://t.co/RvsDvEu1
tw271531100248084480	£1.5bn UBS Fraud Case Witness Sets Up Football Betting Website #KwekuAdoboli #UBS #Europeanbanks #Banking #Business http://t.co/nHWsqqRX
tw271720222032027648	Holidays + Algorithms = a very WIRED Thanksgiving http://t.co/NkixGEyS
tw271608779374743552	Politiker? Politikerinnen! Die #Frauenquote in den Parlamenten hat zugenommen. Dies führt zu unerwarteten Problemen. http://t.co/tlP7hrBg
tw271825746203402240	Advice for the Annual Observance of Food-Poisoning, Umm, Thanksgiving Day http://t.co/jWlU08gd
tw270882069633175552	You're Invited: Symantec Tech Exchange Coming to a City Near You #Infosec #virtualization http://t.co/t7dzyc39
tw271395281189355521	"If he asked me to blow someone’s fucking brains out, I would." —17-yr-old Amy Emshwiller, on her commitment to McAfee. http://t.co/xWZi04MQ
tw271944621888770048	Gutierrez ersetzt bei Sauber Kobayashi:  http://t.co/o8j41sPZ
tw271912763473940480	Die Juso schickt Rosen:  http://t.co/A6NppSZI
tw271886006326792192	Nice: if you really love bold type and bold statements, you'll probably love Boldomatic (free iPhone app) - http://t.co/R5lC46MS
tw271379171622670337	Group-Funding Platform Crowdtilt Opens To Non-Profits, Now Offers Tax-Deductible Donations, Receipts http://t.co/wQvJymag by @ripemp
tw271252241095204864	Recent Top Stories: http://t.co/2xHSyQCi the Password: Why a String of Characters Can’t Protect Us Anymore
tw272384141012660224	Bayern München kantert Hannover nieder:  http://t.co/ZTRTvOSG
tw271121696763817984	Die Euro-Gruppe sucht Brücken zu bauen: Die Euro-Finanzminister haben bis tief in die Nacht an einer Lösung für ... http://t.co/EIq21bEB
tw271894523888689152	Journalist des Staatsfernsehens erschossen:  http://t.co/VLmIQ1R7
tw271910948225306624	Most Bankers Are In For A Shock At Year-End #bankers #bonuses #banking http://t.co/UTxqIXeO
tw270862616044400641	RT @mikko: The company behind co․cc disappears, tens of thousands of sites go dark. http://t.co/a1raCVtd They used to provide free domai ...
tw272324877711720448	SP droht mit Referendum gegen Rentenreform: Wenige Tage nach Bekanntwerden der Reformpläne für die Altersvorsorg... http://t.co/bOc84uWd
tw272440784253509632	Entertain Your Audience: 3 Essentials of Compelling Videos [VIDEO] http://t.co/WndzCTkt
tw271599923810689024	Weg zur günstigsten Tankstelle soll versperrt bleiben: In Österreich gibt es sie schon, in Deutschland soll sie ... http://t.co/vWMr7M7a
tw271027037232312320	Zu Jacobus oder zu Elvis: Mit dem Slogan «Pilgern boomt» nimmt die Ausstellung «Pilgern» im Museum der Kulturen ... http://t.co/UTz3KY5W
tw271313485810503680	Need for Steed? If you want to laugh Check out @trotify. http://t.co/jtyssUpo
tw272037538959593472	Turn your Thanksgiving leftovers into a science project. http://t.co/Ukn2nMN3 #wiredclassic
tw271390510944489472	RT @jeremiahg: "That's why you never, ever, ever test a website for security vulns unless you have written consent. Period." http://t.co ...
tw271704507526815746	Anschi vorzeitig weiter: Anschi Machatschkala steht in der YB-Gruppe A nach dem dritten Heimsieg ohne Gegentor i... http://t.co/5AnxMhGi
tw272352204264980480	Grossaktion gegen Kalabriens Mafia auch in der Schweiz: In einer gemeinsamen Grossaktion sind Bundeskriminalpoli... http://t.co/gP2noF7C
tw271368026937511939	"I suppose (min-connection-speed: 2mb){} in CSS would be nice." (via @askothecoder). Agree?
tw271917188192018432	«Slim Fit» - Männer zeigen Figur:  http://t.co/DVNIEbi7
tw271961268829708289	Experten sind gegen grosse Bundeszentren: In der Schweiz soll auf grosse Zentren für Asylbewerber verzichtet wer... http://t.co/eLf6hsEN
tw271907280591663104	Eilmeldung: Deutscher Bundesrat lehnt #Steuerabkommen mit Schweiz ab.
tw270887789220995073	[webapps] - SonicWALL CDP 5040 v6.x Multiple Vulnerabilities: SonicWALL CDP 5040 v6.x Multiple Vulnerabilities http://t.co/VJEDtgG3
tw271557206015631361	Dürre in den USA hat sich verschlimmert:  http://t.co/pyTEYxCZ
tw271047960727539712	"New done right can conquer the old ways." - Media &amp; education entrepreneur Chris Whittle on @Avenues_org [VIDEO] http://t.co/DGKVc69Y
tw271040261843468289	Introducing the Digital Gentleman's Upgrade, this week's Upgrade via @CoolMaterial: http://t.co/OtHmevdU
tw270660322472386560	RT @gigaom: So Apple did buy more than just Color Labs’ engineers http://t.co/ii2xQI8x
tw271152476181393408	Atomkraftwerk-Betreiber müssen mehr zahlen: Die Betreiber der Schweizer AKW müssen mehr für die Stilllegung der ... http://t.co/ikDSl5TJ
tw272183816569905153	RT @anjalimullany: It's like 3 tweets for the price of 1! @92Y asked me for 3 articles I read this week that stood out to me, &amp; they ...
tw270828051267469312	Gegen den Strom geschwommen:  http://t.co/cWyZuCpI
tw270957119333875712	Ahead Of ITU Summit, Google Wants You To Help Preserve A Free Internet With New Campaign http://t.co/C1iMvJ5x by @thatdrew
tw270859275633582083	Recent Top Stories: Why Pro Gamers Don’t Play Call of Duty http://t.co/zRSYy6LH
tw270889662321668098	Recent Top Stories: Like a Bad Sugar Rush, Twinkie Black Market Is Crashing http://t.co/NmAGmLSk
tw271802814227939328	New polaroid! With stickers! http://t.co/Nl5ejnkB
tw271218291257798656	We're giving away 2 copies of the Illustrator Foundations book (http://t.co/I3ioKQ8x). To win one, tell us an exciting task you need it for!
tw270753683271217152	Recent Top Stories: Kill the Password: Why a String of Characters Can’t Protect Us Anymore http://t.co/dcVzZx5F
tw271327505204531201	Bookstore gives out free books with gorgeous fake covers, to promote reading http://t.co/psfYpX9v
tw271243728398729216	Thanksgiving Dinner: History Designed It, And Tom Colicchio Critiques It http://t.co/1alGcx2N
tw271562587357982721	42 Things Entrepreneurs Should Be Grateful For http://t.co/sgQj0jwP
tw271972492262907904	British Student On Trial Over #Anonymous PayPal Attacks http://t.co/GQcb08iK
tw270938191786303488	Gift Guide: iPhone 5 http://t.co/6GJ4Vugk by @drizzled
tw270970389394518016	Mass. judge denies auto dealers' demand to kill our little Tesla store. Yay, justice prevails!  http://t.co/MqnNYScE
tw271653780959924224	Gong Da Exploit Kit Boosts Java Attack Power With Latest Exploits http://t.co/iIUzUZSH #exploit #infosec
tw271654375926149121	ETH Studie:Zuwanderung stimuliert Wachstum in der Schweiz, die Auswirkung auf das Durchschnittseinkommen ist bescheiden http://t.co/hgFSUbE0
tw271712981841215488	Défago in Lake Louise 5. im zweiten Training:  http://t.co/hwLsewVX
tw270798762283241472	Durex ‘water balloon’ bounces back http://t.co/njtRUaei
